iteration,total,bc,pde,supervised
7487,3.3201483e14,8.093274,245.07352,3.3201483e14
7488,3.3201483e14,8.093111,245.13391,3.3201483e14
7489,3.3201483e14,8.093546,245.17522,3.3201483e14
7490,3.3201483e14,8.09326,245.23973,3.3201483e14
7491,3.3201483e14,8.093849,245.27592,3.3201483e14
7492,3.3201483e14,8.093367,245.34677,3.3201483e14
7493,3.3201483e14,8.094196,245.37521,3.3201483e14
7494,3.3201483e14,8.093419,245.45563,3.3201483e14
7495,3.3201483e14,8.094606,245.47241,3.3201483e14
7496,3.3201483e14,8.093385,245.56741,3.3201483e14
7497,3.3201483e14,8.095099,245.5679,3.3201483e14
7498,3.3201483e14,8.093273,245.68298,3.3201483e14
7499,3.3201483e14,8.095648,245.662,3.3201483e14
7500,3.3201483e14,8.093152,245.79912,3.3201483e14
7501,3.3201483e14,8.0960865,245.75897,3.3201483e14
7502,3.3201483e14,8.09327,245.90555,3.3201483e14
7503,3.3201483e14,8.096113,245.86603,3.3201483e14
7504,3.3201483e14,8.093951,245.98969,3.3201483e14
7505,3.3201483e14,8.095586,245.98888,3.3201483e14
7506,3.3201483e14,8.09508,246.05948,3.3201483e14
7507,3.3201483e14,8.09492,246.12013,3.3201483e14
7508,3.3201483e14,8.0961075,246.13705,3.3201483e14
7509,3.3201483e14,8.0946455,246.24083,3.3201483e14
7510,3.3201483e14,8.096549,246.23283,3.3201483e14
7511,3.3201483e14,8.095001,246.33784,3.3201483e14
7512,3.3201483e14,8.09633,246.3477,3.3201483e14
7513,3.3201483e14,8.095824,246.41847,3.3201483e14
7514,3.3201483e14,8.09584,246.47255,3.3201483e14
7515,3.3201483e14,8.096618,246.50215,3.3201483e14
7516,3.3201483e14,8.095641,246.58958,3.3201483e14
7517,3.3201483e14,8.096982,246.59985,3.3201483e14
7518,3.3201483e14,8.095977,246.68756,3.3201483e14
7519,3.3201483e14,8.096879,246.71194,3.3201483e14
7520,3.3201483e14,8.096663,246.77345,3.3201483e14
7521,3.3201483e14,8.096627,246.82951,3.3201483e14
7522,3.3201483e14,8.097297,246.86243,3.3201483e14
7523,3.3201483e14,8.096601,246.94041,3.3201483e14
7524,3.3201483e14,8.097573,246.96263,3.3201483e14
7525,3.3201483e14,8.09693,247.0383,3.3201483e14
7526,3.3201483e14,8.097513,247.07315,3.3201483e14
7527,3.3201483e14,8.097472,247.129,3.3201483e14
7528,3.3201483e14,8.097386,247.18631,3.3201483e14
7529,3.3201483e14,8.097937,247.22246,3.3201483e14
7530,3.3201483e14,8.09745,247.29318,3.3201483e14
7531,3.3201483e14,8.098163,247.324,3.3201483e14
7532,3.3201483e14,8.097777,247.39088,3.3201483e14
7533,3.3201483e14,8.09818,247.43175,3.3201483e14
7534,3.3201483e14,8.098234,247.48436,3.3201483e14
7535,3.3201483e14,8.09817,247.54066,3.3201483e14
7536,3.3201483e14,8.098618,247.58028,3.3201483e14
7537,3.3201483e14,8.098294,247.64508,3.3201483e14
7538,3.3201483e14,8.098815,247.68178,3.3201483e14
7539,3.3201483e14,8.098585,247.74338,3.3201483e14
7540,3.3201483e14,8.098878,247.7877,3.3201483e14
7541,3.3201483e14,8.098949,247.83923,3.3201483e14
7542,3.3201483e14,8.098929,247.89397,3.3201483e14
7543,3.3201483e14,8.099268,247.9364,3.3201483e14
7544,3.3201483e14,8.0990715,247.99678,3.3201483e14
7545,3.3201483e14,8.099476,248.03717,3.3201483e14
7546,3.3201483e14,8.099338,248.0957,3.3201483e14
7547,3.3201483e14,8.099591,248.14084,3.3201483e14
7548,3.3201483e14,8.099654,248.19255,3.3201483e14
7549,3.3201483e14,8.099689,248.24493,3.3201483e14
7550,3.3201483e14,8.099937,248.29033,3.3201483e14
7551,3.3201483e14,8.099838,248.3471,3.3201483e14
7552,3.3201483e14,8.100147,248.39018,3.3201483e14
7553,3.3201483e14,8.100067,248.44638,3.3201483e14
7554,3.3201483e14,8.100292,248.4923,3.3201483e14
7555,3.3201483e14,8.100333,248.54442,3.3201483e14
7556,3.3201483e14,8.100418,248.59502,3.3201483e14
7557,3.3201483e14,8.1005945,248.64264,3.3201483e14
7558,3.3201483e14,8.100572,248.69661,3.3201483e14
7559,3.3201483e14,8.100815,248.7419,3.3201483e14
7560,3.3201483e14,8.10078,248.79637,3.3201483e14
7561,3.3201483e14,8.1009865,248.84259,3.3201483e14
7562,3.3201483e14,8.101015,248.89474,3.3201483e14
7563,3.3201483e14,8.101139,248.9439,3.3201483e14
7564,3.3201483e14,8.101262,248.99298,3.3201483e14
7565,3.3201483e14,8.101297,249.04488,3.3201483e14
7566,3.3201483e14,8.101479,249.09174,3.3201483e14
7567,3.3201483e14,8.1014805,249.14471,3.3201483e14
7568,3.3201483e14,8.101668,249.1913,3.3201483e14
7569,3.3201483e14,8.101691,249.24335,3.3201483e14
7570,3.3201483e14,8.101835,249.2913,3.3201483e14
7571,3.3201483e14,8.101913,249.34135,3.3201483e14
7572,3.3201483e14,8.101995,249.39134,3.3201483e14
7573,3.3201483e14,8.102136,249.43936,3.3201483e14
7574,3.3201483e14,8.102172,249.49084,3.3201483e14
7575,3.3201483e14,8.102338,249.538,3.3201483e14
7576,3.3201483e14,8.1023655,249.58951,3.3201483e14
7577,3.3201483e14,8.102519,249.63696,3.3201483e14
7578,3.3201483e14,8.102576,249.6875,3.3201483e14
7579,3.3201483e14,8.10269,249.73602,3.3201483e14
7580,3.3201483e14,8.102786,249.785,3.3201483e14
7581,3.3201483e14,8.1028595,249.83487,3.3201483e14
7582,3.3201483e14,8.102992,249.88275,3.3201483e14
7583,3.3201483e14,8.10304,249.93326,3.3201483e14
7584,3.3201483e14,8.103183,249.98065,3.3201483e14
7585,3.3201483e14,8.103229,250.03114,3.3201483e14
7586,3.3201483e14,8.10336,250.07877,3.3201483e14
7587,3.3201483e14,8.10343,250.12837,3.3201483e14
7588,3.3201483e14,8.103539,250.17677,3.3201483e14
7589,3.3201483e14,8.103629,250.22545,3.3201483e14
7590,3.3201483e14,8.103707,250.27449,3.3201483e14
7591,3.3201483e14,8.103831,250.32237,3.3201483e14
7592,3.3201483e14,8.103893,250.3721,3.3201483e14
7593,3.3201483e14,8.104015,250.41951,3.3201483e14
7594,3.3201483e14,8.104074,250.46904,3.3201483e14
7595,3.3201483e14,8.104196,250.51639,3.3201483e14
7596,3.3201483e14,8.104269,250.5655,3.3201483e14
7597,3.3201483e14,8.104377,250.61322,3.3201483e14
7598,3.3201483e14,8.104459,250.66182,3.3201483e14
7599,3.3201483e14,8.104547,250.7101,3.3201483e14
7600,3.3201483e14,8.104646,250.75832,3.3201483e14
7601,3.3201483e14,8.104731,250.8069,3.3201483e14
7602,3.3201483e14,8.1048355,250.85461,3.3201483e14
7603,3.3201483e14,8.104908,250.90315,3.3201483e14
7604,3.3201483e14,8.105014,250.95056,3.3201483e14
7605,3.3201483e14,8.105091,250.9989,3.3201483e14
7606,3.3201483e14,8.105196,251.04648,3.3201483e14
7607,3.3201483e14,8.105275,251.09474,3.3201483e14
7608,3.3201483e14,8.1053705,251.14233,3.3201483e14
7609,3.3201483e14,8.105453,251.19029,3.3201483e14
7610,3.3201483e14,8.105544,251.23793,3.3201483e14
7611,3.3201483e14,8.1056385,251.28555,3.3201483e14
7612,3.3201483e14,8.105719,251.33327,3.3201483e14
7613,3.3201483e14,8.105814,251.38057,3.3201483e14
7614,3.3201483e14,8.105894,251.42818,3.3201483e14
7615,3.3201483e14,8.105992,251.4753,3.3201483e14
7616,3.3201483e14,8.106078,251.52298,3.3201483e14
7617,3.3201483e14,8.106171,251.57005,3.3201483e14
7618,3.3201483e14,8.106249,251.61743,3.3201483e14
7619,3.3201483e14,8.106344,251.6645,3.3201483e14
7620,3.3201483e14,8.106428,251.71169,3.3201483e14
7621,3.3201483e14,8.106517,251.75853,3.3201483e14
7622,3.3201483e14,8.106599,251.80565,3.3201483e14
7623,3.3201483e14,8.106688,251.8524,3.3201483e14
7624,3.3201483e14,8.106771,251.89944,3.3201483e14
7625,3.3201483e14,8.106857,251.9461,3.3201483e14
7626,3.3201483e14,8.106944,251.99278,3.3201483e14
7627,3.3201483e14,8.107034,252.03943,3.3201483e14
7628,3.3201483e14,8.107116,252.08609,3.3201483e14
7629,3.3201483e14,8.10723,252.13245,3.3201483e14
7630,3.3201483e14,8.107428,252.17668,3.3201483e14
7631,3.3201483e14,8.107632,252.2195,3.3201483e14
7632,3.3201483e14,8.107775,252.26271,3.3201483e14
7633,3.3201483e14,8.107858,252.30804,3.3201483e14
7634,3.3201483e14,8.107934,252.35506,3.3201483e14
7635,3.3201483e14,8.108036,252.40381,3.3201483e14
7636,3.3201483e14,8.10819,252.45218,3.3201483e14
7637,3.3201483e14,8.108349,252.4994,3.3201483e14
7638,3.3201483e14,8.108516,252.54424,3.3201483e14
7639,3.3201483e14,8.108651,252.5878,3.3201483e14
7640,3.3201483e14,8.10877,252.63052,3.3201483e14
7641,3.3201483e14,8.108859,252.67451,3.3201483e14
7642,3.3201483e14,8.108963,252.71982,3.3201483e14
7643,3.3201483e14,8.10909,252.76672,3.3201483e14
7644,3.3201483e14,8.109247,252.81395,3.3201483e14
7645,3.3201483e14,8.109402,252.86082,3.3201483e14
7646,3.3201483e14,8.10953,252.90619,3.3201483e14
7647,3.3201483e14,8.10962,252.95007,3.3201483e14
7648,3.3201483e14,8.109712,252.99345,3.3201483e14
7649,3.3201483e14,8.109824,253.03706,3.3201483e14
7650,3.3201483e14,8.10996,253.08163,3.3201483e14
7651,3.3201483e14,8.110105,253.12721,3.3201483e14
7652,3.3201483e14,8.110223,253.17348,3.3201483e14
7653,3.3201483e14,8.110329,253.21912,3.3201483e14
7654,3.3201483e14,8.110416,253.26448,3.3201483e14
7655,3.3201483e14,8.110524,253.30855,3.3201483e14
7656,3.3201483e14,8.110626,253.35257,3.3201483e14
7657,3.3201483e14,8.110755,253.3955,3.3201483e14
7658,3.3201483e14,8.110863,253.43976,3.3201483e14
7659,3.3201483e14,8.110994,253.48341,3.3201483e14
7660,3.3201483e14,8.111078,253.52866,3.3201483e14
7661,3.3201483e14,8.111191,253.5726,3.3201483e14
7662,3.3201483e14,8.111256,253.6179,3.3201483e14
7663,3.3201483e14,8.111389,253.66101,3.3201483e14
7664,3.3201483e14,8.111471,253.70561,3.3201483e14
7665,3.3201483e14,8.111632,253.7473,3.3201483e14
7666,3.3201483e14,8.111693,253.79198,3.3201483e14
7667,3.3201483e14,8.111846,253.83322,3.3201483e14
7668,3.3201483e14,8.111874,253.87875,3.3201483e14
7669,3.3201483e14,8.112053,253.9199,3.3201483e14
7670,3.3201483e14,8.112075,253.96649,3.3201483e14
7671,3.3201483e14,8.11229,254.0063,3.3201483e14
7672,3.3201483e14,8.112277,254.05344,3.3201483e14
7673,3.3201483e14,8.112522,254.09111,3.3201483e14
7674,3.3201483e14,8.112452,254.13933,3.3201483e14
7675,3.3201483e14,8.112754,254.17468,3.3201483e14
7676,3.3201483e14,8.112608,254.22566,3.3201483e14
7677,3.3201483e14,8.113007,254.25812,3.3201483e14
7678,3.3201483e14,8.112753,254.31287,3.3201483e14
7679,3.3201483e14,8.1132965,254.34076,3.3201483e14
7680,3.3201483e14,8.1128645,254.4012,3.3201483e14
7681,3.3201483e14,8.113609,254.42104,3.3201483e14
7682,3.3201483e14,8.112908,254.48993,3.3201483e14
7683,3.3201483e14,8.113984,254.49876,3.3201483e14
7684,3.3201483e14,8.112901,254.58124,3.3201483e14
7685,3.3201483e14,8.114448,254.57455,3.3201483e14
7686,3.3201483e14,8.112803,254.67644,3.3201483e14
7687,3.3201483e14,8.1149645,254.6489,3.3201483e14
7688,3.3201483e14,8.112662,254.77359,3.3201483e14
7689,3.3201483e14,8.115436,254.72437,3.3201483e14
7690,3.3201483e14,8.112674,254.86363,3.3201483e14
7691,3.3201483e14,8.115586,254.8073,3.3201483e14
7692,3.3201483e14,8.113172,254.93314,3.3201483e14
7693,3.3201483e14,8.115198,254.90541,3.3201483e14
7694,3.3201483e14,8.114183,254.98318,3.3201483e14
7695,3.3201483e14,8.114517,255.01578,3.3201483e14
7696,3.3201483e14,8.115257,255.03525,3.3201483e14
7697,3.3201483e14,8.114091,255.12076,3.3201483e14
7698,3.3201483e14,8.115875,255.10356,3.3201483e14
7699,3.3201483e14,8.11424,255.20338,3.3201483e14
7700,3.3201483e14,8.115829,255.19095,3.3201483e14
7701,3.3201483e14,8.11493,255.26459,3.3201483e14
7702,3.3201483e14,8.115379,255.29231,3.3201483e14
7703,3.3201483e14,8.115792,255.32222,3.3201483e14
7704,3.3201483e14,8.11512,255.39038,3.3201483e14
7705,3.3201483e14,8.116392,255.39093,3.3201483e14
7706,3.3201483e14,8.115341,255.47119,3.3201483e14
7707,3.3201483e14,8.116502,255.47455,3.3201483e14
7708,3.3201483e14,8.11599,255.53552,3.3201483e14
7709,3.3201483e14,8.116324,255.5674,3.3201483e14
7710,3.3201483e14,8.116698,255.59752,3.3201483e14
7711,3.3201483e14,8.116195,255.6576,3.3201483e14
7712,3.3201483e14,8.117115,255.66847,3.3201483e14
7713,3.3201483e14,8.116398,255.73538,3.3201483e14
7714,3.3201483e14,8.117189,255.75,3.3201483e14
7715,3.3201483e14,8.116896,255.80185,3.3201483e14
7716,3.3201483e14,8.117091,255.83653,3.3201483e14
7717,3.3201483e14,8.117438,255.86613,3.3201483e14
7718,3.3201483e14,8.117108,255.91946,3.3201483e14
7719,3.3201483e14,8.117824,255.93646,3.3201483e14
7720,3.3201483e14,8.117379,255.9934,3.3201483e14
7721,3.3201483e14,8.117965,256.0145,3.3201483e14
7722,3.3201483e14,8.117821,256.06052,3.3201483e14
7723,3.3201483e14,8.117981,256.09604,3.3201483e14
7724,3.3201483e14,8.118278,256.12692,3.3201483e14
7725,3.3201483e14,8.118066,256.1751,3.3201483e14
7726,3.3201483e14,8.11859,256.19745,3.3201483e14
7727,3.3201483e14,8.118299,256.24786,3.3201483e14
7728,3.3201483e14,8.118743,256.2727,3.3201483e14
7729,3.3201483e14,8.118673,256.31537,3.3201483e14
7730,3.3201483e14,8.1188345,256.35013,3.3201483e14
7731,3.3201483e14,8.1190605,256.38205,3.3201483e14
7732,3.3201483e14,8.118956,256.42538,3.3201483e14
7733,3.3201483e14,8.119358,256.4509,3.3201483e14
7734,3.3201483e14,8.11919,256.4962,3.3201483e14
7735,3.3201483e14,8.119552,256.52283,3.3201483e14
7736,3.3201483e14,8.119505,256.5636,3.3201483e14
7737,3.3201483e14,8.119672,256.59653,3.3201483e14
7738,3.3201483e14,8.11983,256.6301,3.3201483e14
7739,3.3201483e14,8.119813,256.6695,3.3201483e14
7740,3.320148e14,8.1201105,256.69785,3.320148e14
7741,3.320148e14,8.120023,256.7395,3.320148e14
7742,3.320148e14,8.120323,256.76694,3.320148e14
7743,3.320148e14,8.120298,256.8062,3.320148e14
7744,3.320148e14,8.1205,256.83734,3.320148e14
7745,3.320148e14,8.120602,256.87167,3.320148e14
7746,3.320148e14,8.120664,256.9071,3.320148e14
7747,3.320148e14,8.120879,256.93713,3.320148e14
7748,3.320148e14,8.120863,256.97513,3.320148e14
7749,3.320148e14,8.121115,257.00354,3.320148e14
7750,3.320148e14,8.121103,257.04083,3.320148e14
7751,3.320148e14,8.1213,257.07074,3.320148e14
7752,3.320148e14,8.121362,257.1051,3.320148e14
7753,3.320148e14,8.121475,257.13773,3.320148e14
7754,3.320148e14,8.121624,257.16885,3.320148e14
7755,3.320148e14,8.121667,257.20355,3.320148e14
7756,3.320148e14,8.121865,257.23248,3.320148e14
7757,3.320148e14,8.121888,257.2676,3.320148e14
7758,3.320148e14,8.122084,257.29636,3.320148e14
7759,3.320148e14,8.12213,257.3302,3.320148e14
7760,3.320148e14,8.122282,257.36014,3.320148e14
7761,3.320148e14,8.12238,257.39203,3.320148e14
7762,3.320148e14,8.122477,257.42355,3.320148e14
7763,3.320148e14,8.122621,257.45316,3.320148e14
7764,3.320148e14,8.122681,257.4857,3.320148e14
7765,3.320148e14,8.122851,257.5141,3.320148e14
7766,3.320148e14,8.122903,257.54657,3.320148e14
7767,3.320148e14,8.123063,257.5749,3.320148e14
7768,3.320148e14,8.123133,257.6063,3.320148e14
7769,3.320148e14,8.123265,257.63516,3.320148e14
7770,3.320148e14,8.123373,257.66498,3.320148e14
7771,3.320148e14,8.123472,257.6948,3.320148e14
7772,3.320148e14,8.123602,257.72348,3.320148e14
7773,3.320148e14,8.12368,257.75372,3.320148e14
7774,3.320148e14,8.12383,257.78165,3.320148e14
7775,3.320148e14,8.123905,257.8119,3.320148e14
7776,3.320148e14,8.124047,257.83948,3.320148e14
7777,3.320148e14,8.124129,257.86887,3.320148e14
7778,3.320148e14,8.124255,257.8965,3.320148e14
7779,3.320148e14,8.124362,257.92496,3.320148e14
7780,3.320148e14,8.124471,257.9531,3.320148e14
7781,3.320148e14,8.12459,257.9805,3.320148e14
7782,3.320148e14,8.124682,258.00885,3.320148e14
7783,3.320148e14,8.124816,258.03583,3.320148e14
7784,3.320148e14,8.1249,258.06387,3.320148e14
7785,3.320148e14,8.125037,258.0902,3.320148e14
7786,3.320148e14,8.125127,258.11792,3.320148e14
7787,3.320148e14,8.1252575,258.144,3.320148e14
7788,3.320148e14,8.125356,258.171,3.320148e14
7789,3.320148e14,8.125474,258.1971,3.320148e14
7790,3.320148e14,8.125589,258.22348,3.320148e14
7791,3.320148e14,8.125694,258.2499,3.320148e14
7792,3.320148e14,8.125813,258.27542,3.320148e14
7793,3.320148e14,8.125912,258.30167,3.320148e14
7794,3.320148e14,8.12604,258.3267,3.320148e14
7795,3.320148e14,8.126137,258.35266,3.320148e14
7796,3.320148e14,8.126267,258.37726,3.320148e14
7797,3.320148e14,8.126363,258.40292,3.320148e14
7798,3.320148e14,8.126492,258.4273,3.320148e14
7799,3.320148e14,8.12659,258.4524,3.320148e14
7800,3.320148e14,8.12672,258.47665,3.320148e14
7801,3.320148e14,8.126825,258.5013,3.320148e14
7802,3.320148e14,8.126942,258.52536,3.320148e14
7803,3.320148e14,8.127055,258.5494,3.320148e14
7804,3.320148e14,8.12717,258.5734,3.320148e14
7805,3.320148e14,8.127292,258.59692,3.320148e14
7806,3.320148e14,8.127398,258.6207,3.320148e14
7807,3.320148e14,8.127521,258.64377,3.320148e14
7808,3.320148e14,8.127627,258.6674,3.320148e14
7809,3.320148e14,8.127753,258.69028,3.320148e14
7810,3.320148e14,8.127861,258.71356,3.320148e14
7811,3.320148e14,8.127985,258.73596,3.320148e14
7812,3.320148e14,8.128097,258.75885,3.320148e14
7813,3.320148e14,8.128221,258.78104,3.320148e14
7814,3.320148e14,8.128334,258.80347,3.320148e14
7815,3.320148e14,8.128455,258.82544,3.320148e14
7816,3.320148e14,8.128571,258.84738,3.320148e14
7817,3.320148e14,8.12869,258.86923,3.320148e14
7818,3.320148e14,8.12881,258.89108,3.320148e14
7819,3.320148e14,8.128927,258.91287,3.320148e14
7820,3.320148e14,8.129048,258.93442,3.320148e14
7821,3.320148e14,8.129162,258.95593,3.320148e14
7822,3.320148e14,8.12929,258.97708,3.320148e14
7823,3.320148e14,8.129406,258.9982,3.320148e14
7824,3.320148e14,8.129534,259.01898,3.320148e14
7825,3.320148e14,8.12965,259.0398,3.320148e14
7826,3.320148e14,8.129777,259.06055,3.320148e14
7827,3.320148e14,8.129896,259.08115,3.320148e14
7828,3.320148e14,8.130018,259.10153,3.320148e14
7829,3.320148e14,8.130145,259.12186,3.320148e14
7830,3.320148e14,8.13027,259.142,3.320148e14
7831,3.320148e14,8.130394,259.16193,3.320148e14
7832,3.320148e14,8.130513,259.18176,3.320148e14
7833,3.320148e14,8.130641,259.2012,3.320148e14
7834,3.320148e14,8.130768,259.22083,3.320148e14
7835,3.320148e14,8.1308975,259.24005,3.320148e14
7836,3.320148e14,8.131018,259.25952,3.320148e14
7837,3.320148e14,8.131147,259.2786,3.320148e14
7838,3.320148e14,8.13127,259.29758,3.320148e14
7839,3.320148e14,8.131407,259.3162,3.320148e14
7840,3.320148e14,8.131535,259.335,3.320148e14
7841,3.320148e14,8.131667,259.35342,3.320148e14
7842,3.320148e14,8.13179,259.37192,3.320148e14
7843,3.320148e14,8.131925,259.39017,3.320148e14
7844,3.320148e14,8.132054,259.40848,3.320148e14
7845,3.320148e14,8.13219,259.42615,3.320148e14
7846,3.320148e14,8.1323185,259.44412,3.320148e14
7847,3.320148e14,8.132458,259.46158,3.320148e14
7848,3.320148e14,8.13258,259.47952,3.320148e14
7849,3.320148e14,8.132721,259.4966,3.320148e14
7850,3.320148e14,8.132847,259.51453,3.320148e14
7851,3.320148e14,8.132995,259.53134,3.320148e14
7852,3.320148e14,8.133112,259.54898,3.320148e14
7853,3.320148e14,8.133267,259.5653,3.320148e14
7854,3.320148e14,8.133385,259.583,3.320148e14
7855,3.320148e14,8.133547,259.59897,3.320148e14
7856,3.320148e14,8.133658,259.6166,3.320148e14
7857,3.320148e14,8.133829,259.63208,3.320148e14
7858,3.320148e14,8.133928,259.6499,3.320148e14
7859,3.320148e14,8.134118,259.6647,3.320148e14
7860,3.320148e14,8.134201,259.68292,3.320148e14
7861,3.320148e14,8.134408,259.6967,3.320148e14
7862,3.320148e14,8.134471,259.7156,3.320148e14
7863,3.320148e14,8.13471,259.7281,3.320148e14
7864,3.320148e14,8.134737,259.74817,3.320148e14
7865,3.320148e14,8.135026,259.75885,3.320148e14
7866,3.320148e14,8.134987,259.78088,3.320148e14
7867,3.320148e14,8.135353,259.7886,3.320148e14
7868,3.320148e14,8.135225,259.81357,3.320148e14
7869,3.320148e14,8.135715,259.8169,3.320148e14
7870,3.320148e14,8.135437,259.8473,3.320148e14
7871,3.320148e14,8.136114,259.84393,3.320148e14
7872,3.320148e14,8.135594,259.88284,3.320148e14
7873,3.320148e14,8.13658,259.8689,3.320148e14
7874,3.320148e14,8.135685,259.92133,3.320148e14
7875,3.320148e14,8.13714,259.8908,3.320148e14
7876,3.320148e14,8.135662,259.96387,3.320148e14
7877,3.320148e14,8.137807,259.90927,3.320148e14
7878,3.320148e14,8.135547,260.01077,3.320148e14
7879,3.320148e14,8.138507,259.9272,3.320148e14
7880,3.320148e14,8.13551,260.05496,3.320148e14
7881,3.320148e14,8.138917,259.95316,3.320148e14
7882,3.320148e14,8.135992,260.07602,3.320148e14
7883,3.320148e14,8.138619,259.9985,3.320148e14
7884,3.320148e14,8.137233,260.0657,3.320148e14
7885,3.320148e14,8.137829,260.06326,3.320148e14
7886,3.320148e14,8.138661,260.05402,3.320148e14
7887,3.320148e14,8.137326,260.1231,3.320148e14
7888,3.320148e14,8.139487,260.06577,3.320148e14
7889,3.320148e14,8.137643,260.15125,3.320148e14
7890,3.320148e14,8.139398,260.1058,3.320148e14
7891,3.320148e14,8.138688,260.1496,3.320148e14
7892,3.320148e14,8.138844,260.16333,3.320148e14
7893,3.320148e14,8.139774,260.1494,3.320148e14
7894,3.320148e14,8.138641,260.21014,3.320148e14
7895,3.320148e14,8.140256,260.1709,3.320148e14
7896,3.320148e14,8.139178,260.22842,3.320148e14
7897,3.320148e14,8.140097,260.21356,3.320148e14
7898,3.320148e14,8.140153,260.23047,3.320148e14
7899,3.320148e14,8.139855,260.261,3.320148e14
7900,3.320148e14,8.140939,260.24136,3.320148e14
7901,3.320148e14,8.14006,260.29214,3.320148e14
7902,3.320148e14,8.141163,260.2708,3.320148e14
7903,3.320148e14,8.140753,260.30426,3.320148e14
7904,3.320148e14,8.141047,260.31244,3.320148e14
7905,3.320148e14,8.141541,260.31372,3.320148e14
7906,3.320148e14,8.141068,260.3498,3.320148e14
7907,3.320148e14,8.142006,260.33453,3.320148e14
7908,3.320148e14,8.14149,260.3719,3.320148e14
7909,3.320148e14,8.142115,260.3678,3.320148e14
7910,3.320148e14,8.142176,260.38437,3.320148e14
7911,3.320148e14,8.142147,260.40414,3.320148e14
7912,3.320148e14,8.142778,260.40005,3.320148e14
7913,3.320148e14,8.1424055,260.43237,3.320148e14
7914,3.320148e14,8.143106,260.42566,3.320148e14
7915,3.320148e14,8.142936,260.45044,3.320148e14
7916,3.320148e14,8.143231,260.45816,3.320148e14
7917,3.320148e14,8.143529,260.46597,3.320148e14
7918,3.320148e14,8.143403,260.4892,3.320148e14
7919,3.320148e14,8.143988,260.48642,3.320148e14
7920,3.320148e14,8.143776,260.51263,3.320148e14
7921,3.320148e14,8.144247,260.51376,3.320148e14
7922,3.320148e14,8.144299,260.5302,3.320148e14
7923,3.320148e14,8.144443,260.54364,3.320148e14
7924,3.320148e14,8.14482,260.5484,3.320148e14
7925,3.320148e14,8.144733,260.56998,3.320148e14
7926,3.320148e14,8.145216,260.5709,3.320148e14
7927,3.320148e14,8.1451645,260.59103,3.320148e14
7928,3.320148e14,8.145488,260.59756,3.320148e14
7929,3.320148e14,8.145663,260.60934,3.320148e14
7930,3.320148e14,8.145748,260.62448,3.320148e14
7931,3.320148e14,8.146123,260.6292,3.320148e14
7932,3.320148e14,8.1461,260.64835,3.320148e14
7933,3.320148e14,8.146485,260.65234,3.320148e14
7934,3.320148e14,8.146537,260.66852,3.320148e14
7935,3.320148e14,8.146786,260.67783,3.320148e14
7936,3.320148e14,8.147015,260.68802,3.320148e14
7937,3.320148e14,8.147108,260.70316,3.320148e14
7938,3.320148e14,8.147448,260.709,3.320148e14
7939,3.320148e14,8.14749,260.72598,3.320148e14
7940,3.320148e14,8.147819,260.7322,3.320148e14
7941,3.320148e14,8.147933,260.74622,3.320148e14
7942,3.320148e14,8.148157,260.75644,3.320148e14
7943,3.320148e14,8.148389,260.76633,3.320148e14
7944,3.320148e14,8.148504,260.78015,3.320148e14
7945,3.320148e14,8.148806,260.78748,3.320148e14
7946,3.320148e14,8.148903,260.80222,3.320148e14
7947,3.320148e14,8.149191,260.81018,3.320148e14
7948,3.320148e14,8.14934,260.82297,3.320148e14
7949,3.320148e14,8.14955,260.8332,3.320148e14
7950,3.320148e14,8.149782,260.84286,3.320148e14
7951,3.320148e14,8.149932,260.85562,3.320148e14
7952,3.320148e14,8.15021,260.86365,3.320148e14
7953,3.320148e14,8.150342,260.87686,3.320148e14
7954,3.320148e14,8.150604,260.88547,3.320148e14
7955,3.320148e14,8.150774,260.89755,3.320148e14
7956,3.320148e14,8.15099,260.90778,3.320148e14
7957,3.320148e14,8.151215,260.91757,3.320148e14
7958,3.320148e14,8.151385,260.9295,3.320148e14
7959,3.320148e14,8.15164,260.93817,3.320148e14
7960,3.320148e14,8.151797,260.95068,3.320148e14
7961,3.320148e14,8.152051,260.95926,3.320148e14
7962,3.320148e14,8.152233,260.97098,3.320148e14
7963,3.320148e14,8.152459,260.98083,3.320148e14
7964,3.320148e14,8.152672,260.9912,3.320148e14
7965,3.320148e14,8.1528635,261.00214,3.320148e14
7966,3.320148e14,8.153106,261.01135,3.320148e14
7967,3.320148e14,8.153291,261.02307,3.320148e14
7968,3.320148e14,8.153537,261.03232,3.320148e14
7969,3.320148e14,8.153717,261.04355,3.320148e14
7970,3.320148e14,8.153951,261.0532,3.320148e14
7971,3.320148e14,8.1541605,261.0637,3.320148e14
7972,3.320148e14,8.154372,261.07434,3.320148e14
7973,3.320148e14,8.154708,261.08395,3.320148e14
7974,3.320148e14,8.155129,261.09488,3.320148e14
7975,3.320148e14,8.155602,261.10333,3.320148e14
7976,3.320148e14,8.155955,261.11252,3.320148e14
7977,3.320148e14,8.156266,261.11972,3.320148e14
7978,3.320148e14,8.156533,261.12958,3.320148e14
7979,3.320148e14,8.156861,261.1405,3.320148e14
7980,3.320148e14,8.157238,261.15295,3.320148e14
7981,3.320148e14,8.157635,261.1655,3.320148e14
7982,3.320148e14,8.158042,261.17493,3.320148e14
7983,3.320148e14,8.158385,261.183,3.320148e14
7984,3.320148e14,8.158727,261.18857,3.320148e14
